audio_id,start_time,end_time,speaker
qjbESyxHUB,3766.42,3767.34,D
qjbESyxHUB,3771.66,3781.21,E
qjbESyxHUB,3783.48,3793.52,C
qjbESyxHUB,3783.5,3784.02,E
qjbESyxHUB,3785.41,3785.72,E
qjbESyxHUB,3792.23,3794.08,E
qjbESyxHUB,3794.42,3797.05,D
qjbESyxHUB,3796.3,3798.23,C
qjbESyxHUB,3804.0,3814.69,E
qjbESyxHUB,3814.21,3822.65,D
qjbESyxHUB,3823.37,3825.56,B
qjbESyxHUB,3826.08,3831.79,E
qjbESyxHUB,3830.98,3848.03,D
qjbESyxHUB,3842.24,3842.72,E
qjbESyxHUB,3848.24,3851.08,E
qjbESyxHUB,3853.48,3855.24,E
qjbESyxHUB,3856.98,3872.16,D
qjbESyxHUB,3869.59,3870.11,E
qjbESyxHUB,3872.32,3904.28,E
qjbESyxHUB,3904.71,3932.13,D
qjbESyxHUB,3934.07,3934.36,E
qjbESyxHUB,3937.56,3940.45,E
qjbESyxHUB,3939.98,3946.05,D
qjbESyxHUB,3947.32,3949.26,E
qjbESyxHUB,3949.19,3959.2,D
qjbESyxHUB,3961.84,3964.19,D
qjbESyxHUB,3964.85,3965.17,E
qjbESyxHUB,3966.04,3981.81,D
qjbESyxHUB,3968.26,3968.52,E
qjbESyxHUB,3985.18,3990.48,D
qjbESyxHUB,3991.35,3991.65,E
qjbESyxHUB,3992.16,4006.07,D
qjbESyxHUB,4008.28,4010.11,D
qjbESyxHUB,4011.47,4013.87,D
qjbESyxHUB,4016.05,4021.09,E
qjbESyxHUB,4019.3,4021.7,D
qjbESyxHUB,4023.47,4029.51,E
qjbESyxHUB,4029.92,4037.97,D
qjbESyxHUB,4035.75,4036.03,E
qjbESyxHUB,4040.55,4051.17,E
qjbESyxHUB,4047.96,4049.13,D
qjbESyxHUB,4051.2,4055.34,D
qjbESyxHUB,4057.43,4065.82,D
qjbESyxHUB,4068.0,4070.99,D
qjbESyxHUB,4072.64,4081.6,E
qjbESyxHUB,4086.69,4092.04,E
qjbESyxHUB,4099.41,4101.28,A
qjbESyxHUB,4102.95,4114.9,E
qjbESyxHUB,4106.34,4108.84,D
qjbESyxHUB,4112.56,4112.82,D
qjbESyxHUB,4114.85,4123.15,D
qjbESyxHUB,4120.46,4126.57,E
qjbESyxHUB,4127.45,4132.95,A
qjbESyxHUB,4133.69,4135.99,D
qjbESyxHUB,4136.63,4136.91,A
qjbESyxHUB,4138.55,4144.19,E
qjbESyxHUB,4146.26,4148.45,E
qjbESyxHUB,4149.32,4150.78,A
qjbESyxHUB,4149.49,4149.96,C
qjbESyxHUB,4149.92,4151.03,D
qjbESyxHUB,4152.24,4152.74,E
qjbESyxHUB,4153.96,4161.13,D
qjbESyxHUB,4162.31,4162.62,A
qjbESyxHUB,4163.39,4171.87,E
qjbESyxHUB,4172.82,4174.2,D
qjbESyxHUB,4174.29,4175.63,E
qjbESyxHUB,4176.88,4179.72,A
qjbESyxHUB,4180.45,4180.8,E
qjbESyxHUB,4183.21,4184.96,D
qjbESyxHUB,4185.66,4187.0,A
qjbESyxHUB,4186.24,4193.23,E
qjbESyxHUB,4186.71,4188.42,D
qjbESyxHUB,4191.06,4192.57,D
qjbESyxHUB,4193.81,4195.69,A
qjbESyxHUB,4195.87,4202.37,D
qjbESyxHUB,4202.01,4202.35,E
qjbESyxHUB,4206.72,4212.3,D
qjbESyxHUB,4212.41,4233.44,E
qjbESyxHUB,4217.01,4217.53,D
qjbESyxHUB,4233.48,4233.9,D
qjbESyxHUB,4236.04,4245.06,E
qjbESyxHUB,4245.27,4250.15,D
qjbESyxHUB,4246.69,4247.59,B
qjbESyxHUB,4247.19,4251.91,E
qjbESyxHUB,4249.85,4250.33,B
qjbESyxHUB,4252.22,4255.76,C
qjbESyxHUB,4252.28,4252.32,B
qjbESyxHUB,4254.89,4255.32,A
qjbESyxHUB,4256.32,4264.31,B
qjbESyxHUB,4265.08,4270.28,C
qjbESyxHUB,4268.32,4292.44,B
qjbESyxHUB,4273.03,4273.4,C
qjbESyxHUB,4294.13,4294.62,B
qjbESyxHUB,4296.13,4296.7,C
qjbESyxHUB,4296.15,4301.41,B
qjbESyxHUB,4303.07,4308.23,C
qjbESyxHUB,4307.81,4326.79,B
qjbESyxHUB,4312.5,4312.81,C
qjbESyxHUB,4315.22,4315.57,C
qjbESyxHUB,4317.96,4318.53,C
qjbESyxHUB,4329.33,4330.32,B
qjbESyxHUB,4331.51,4332.14,B
qjbESyxHUB,4334.26,4341.02,B
qjbESyxHUB,4336.68,4337.87,C
qjbESyxHUB,4342.8,4343.17,C
qjbESyxHUB,4351.15,4351.31,E
qjbESyxHUB,4351.34,4353.82,C
qjbESyxHUB,4354.56,4358.84,B
qjbESyxHUB,4356.06,4356.39,C
qjbESyxHUB,4358.74,4360.21,C
qjbESyxHUB,4361.06,4362.98,B
qjbESyxHUB,4361.59,4361.81,C
qjbESyxHUB,4361.73,4364.48,E
qjbESyxHUB,4365.92,4370.29,B
qjbESyxHUB,4369.2,4369.57,C
qjbESyxHUB,4371.94,4381.34,E
qjbESyxHUB,4382.18,4383.37,B
qjbESyxHUB,4383.08,4392.01,E
qjbESyxHUB,4387.47,4387.68,A
qjbESyxHUB,4392.71,4398.18,B
qjbESyxHUB,4400.04,4401.07,E
qjbESyxHUB,4401.57,4404.4,B
qjbESyxHUB,4402.35,4402.52,E
qjbESyxHUB,4403.29,4411.51,E
qjbESyxHUB,4411.33,4412.44,B
qjbESyxHUB,4411.8,4412.07,C
qjbESyxHUB,4412.37,4421.6,D
qjbESyxHUB,4417.28,4434.54,E
qjbESyxHUB,4434.05,4439.47,B
qjbESyxHUB,4437.28,4437.98,E
qjbESyxHUB,4437.72,4439.16,A
qjbESyxHUB,4442.07,4446.19,E
qjbESyxHUB,4444.88,4461.85,B
qjbESyxHUB,4451.56,4452.03,E
qjbESyxHUB,4453.78,4454.29,E
qjbESyxHUB,4456.0,4456.5,E
qjbESyxHUB,4461.15,4491.51,E
qjbESyxHUB,4470.22,4475.28,B
qjbESyxHUB,4470.71,4470.99,A
qjbESyxHUB,4492.11,4525.28,B
qjbESyxHUB,4497.91,4498.28,E
qjbESyxHUB,4512.29,4513.04,E
qjbESyxHUB,4526.22,4526.42,A
qjbESyxHUB,4526.61,4534.44,E
qjbESyxHUB,4534.72,4536.71,A
qjbESyxHUB,4537.48,4539.22,E
qjbESyxHUB,4538.2,4545.33,B
qjbESyxHUB,4543.12,4543.44,A
qjbESyxHUB,4544.6,4546.03,A
qjbESyxHUB,4544.6,4551.25,E
qjbESyxHUB,4545.55,4545.94,C
qjbESyxHUB,4550.72,4552.4,B
qjbESyxHUB,4553.72,4554.82,D
qjbESyxHUB,4553.83,4557.25,B
qjbESyxHUB,4555.75,4555.94,A
qjbESyxHUB,4556.6,4558.65,E
qjbESyxHUB,4559.6,4565.16,B
qjbESyxHUB,4563.67,4564.11,E
qjbESyxHUB,4565.59,4587.97,E
qjbESyxHUB,4569.47,4570.03,B
qjbESyxHUB,4582.42,4584.29,B
qjbESyxHUB,4587.11,4592.02,A
qjbESyxHUB,4592.0,4606.09,E
qjbESyxHUB,4594.57,4594.76,A
qjbESyxHUB,4604.13,4604.34,A
qjbESyxHUB,4606.54,4612.04,B
qjbESyxHUB,4612.16,4620.4,E
qjbESyxHUB,4614.08,4615.12,B
qjbESyxHUB,4620.19,4623.15,B
qjbESyxHUB,4622.45,4625.78,E
qjbESyxHUB,4626.59,4626.79,A
qjbESyxHUB,4626.6,4631.71,B
qjbESyxHUB,4632.49,4637.14,E
qjbESyxHUB,4636.54,4636.77,A
qjbESyxHUB,4638.2,4640.33,A
qjbESyxHUB,4639.65,4649.83,E
qjbESyxHUB,4643.75,4644.13,B
qjbESyxHUB,4648.13,4648.89,B
qjbESyxHUB,4650.4,4656.58,B
qjbESyxHUB,4656.67,4663.32,E
qjbESyxHUB,4661.08,4661.47,B
qjbESyxHUB,4662.81,4667.34,B
qjbESyxHUB,4667.12,4669.2,E
qjbESyxHUB,4669.11,4672.45,B
qjbESyxHUB,4672.23,4676.96,C
qjbESyxHUB,4677.32,4678.05,E
qjbESyxHUB,4677.92,4682.39,B
qjbESyxHUB,4678.19,4682.45,C
qjbESyxHUB,4680.75,4684.08,E
qjbESyxHUB,4685.37,4686.88,B
qjbESyxHUB,4688.1,4689.25,B
qjbESyxHUB,4690.98,4694.58,B
qjbESyxHUB,4694.87,4697.1,C
qjbESyxHUB,4696.42,4699.1,B
qjbESyxHUB,4700.34,4702.57,B
qjbESyxHUB,4708.09,4714.83,E
qjbESyxHUB,4715.76,4721.32,A
qjbESyxHUB,4719.43,4719.9,E
qjbESyxHUB,4721.7,4724.69,E
qjbESyxHUB,4724.85,4726.45,A
qjbESyxHUB,4726.94,4727.35,E
qjbESyxHUB,4727.29,4739.87,B
qjbESyxHUB,4734.36,4734.66,E
qjbESyxHUB,4737.18,4738.55,D
qjbESyxHUB,4740.61,4742.4,E
qjbESyxHUB,4742.16,4745.88,B
qjbESyxHUB,4746.92,4747.08,A
qjbESyxHUB,4747.14,4753.04,E
qjbESyxHUB,4749.62,4761.1,B
qjbESyxHUB,4759.26,4766.42,E
qjbESyxHUB,4762.89,4764.74,B
qjbESyxHUB,4767.71,4768.28,A
qjbESyxHUB,4767.85,4773.65,B
qjbESyxHUB,4769.75,4770.05,E
qjbESyxHUB,4774.21,4774.7,E
qjbESyxHUB,4775.89,4792.22,E
qjbESyxHUB,4781.27,4781.65,D
qjbESyxHUB,4790.55,4795.29,B
qjbESyxHUB,4795.77,4796.14,E
qjbESyxHUB,4798.88,4814.74,E
qjbESyxHUB,4809.46,4809.52,B
qjbESyxHUB,4816.91,4824.19,D
qjbESyxHUB,4824.86,4839.35,B
qjbESyxHUB,4825.34,4825.59,C
qjbESyxHUB,4826.63,4827.95,E
qjbESyxHUB,4838.44,4844.22,E
qjbESyxHUB,4839.91,4840.27,C
qjbESyxHUB,4844.42,4847.23,B
qjbESyxHUB,4847.19,4852.76,E
qjbESyxHUB,4849.51,4849.8,B
qjbESyxHUB,4855.38,4855.66,E
qjbESyxHUB,4856.57,4863.09,C
qjbESyxHUB,4863.43,4871.22,E
qjbESyxHUB,4868.2,4868.82,C
qjbESyxHUB,4871.04,4873.98,C
qjbESyxHUB,4873.78,4890.04,E
qjbESyxHUB,4879.8,4880.1,C
qjbESyxHUB,4886.37,4886.73,C
qjbESyxHUB,4891.18,4899.73,C
qjbESyxHUB,4897.25,4898.48,E
qjbESyxHUB,4900.66,4906.93,E
qjbESyxHUB,4901.68,4902.05,C
qjbESyxHUB,4905.03,4905.27,C
qjbESyxHUB,4909.27,4921.92,E
qjbESyxHUB,4915.12,4915.39,C
qjbESyxHUB,4921.63,4934.56,D
qjbESyxHUB,4927.3,4927.66,E
qjbESyxHUB,4931.82,4932.66,E
qjbESyxHUB,4935.0,4937.01,E
qjbESyxHUB,4936.25,4937.52,D
qjbESyxHUB,4938.64,4940.46,E
qjbESyxHUB,4941.91,4943.99,D
qjbESyxHUB,4944.32,4951.82,E
qjbESyxHUB,4947.32,4947.73,D
qjbESyxHUB,4951.16,4953.35,D
qjbESyxHUB,4954.31,4954.58,E
qjbESyxHUB,4955.46,4961.74,D
qjbESyxHUB,4961.64,4972.21,E
qjbESyxHUB,4971.86,4976.73,D
qjbESyxHUB,4977.06,4977.57,E
qjbESyxHUB,4982.62,4988.01,E
qjbESyxHUB,4987.25,4994.49,D
qjbESyxHUB,4994.71,4998.23,E
qjbESyxHUB,4997.18,4998.25,D
qjbESyxHUB,5000.46,5002.26,E
qjbESyxHUB,5004.68,5005.34,E
qjbESyxHUB,5008.5,5013.52,E
qjbESyxHUB,5013.02,5021.09,D
qjbESyxHUB,5021.89,5022.16,E
qjbESyxHUB,5026.35,5029.1,E
qjbESyxHUB,5031.83,5032.87,E
qjbESyxHUB,5035.4,5038.07,E
qjbESyxHUB,5039.62,5041.31,A
qjbESyxHUB,5042.15,5042.58,D
qjbESyxHUB,5042.45,5043.43,A
qjbESyxHUB,5044.26,5047.3,E
qjbESyxHUB,5047.24,5048.88,D
qjbESyxHUB,5047.25,5048.99,A
qjbESyxHUB,5049.55,5050.89,B
qjbESyxHUB,5050.83,5060.05,E
qjbESyxHUB,5059.43,5062.96,A
qjbESyxHUB,5064.67,5066.9,E
qjbESyxHUB,5066.7,5072.3,A
qjbESyxHUB,5067.18,5067.55,D
qjbESyxHUB,5074.84,5080.76,E
qjbESyxHUB,5081.07,5081.24,A
qjbESyxHUB,5085.2,5095.24,E
qjbESyxHUB,5092.34,5093.27,D
qjbESyxHUB,5098.29,5107.97,D
qjbESyxHUB,5106.98,5115.36,E
qjbESyxHUB,5113.62,5114.09,D
qjbESyxHUB,5115.46,5119.5,D
qjbESyxHUB,5119.57,5126.25,E
qjbESyxHUB,5132.15,5132.57,E
Yr89H8Qwqf,3.09,3.24,A
Yr89H8Qwqf,22.3,22.69,C
Yr89H8Qwqf,30.6,34.62,A
Yr89H8Qwqf,32.19,32.86,B
Yr89H8Qwqf,35.67,38.78,A
Yr89H8Qwqf,42.91,45.24,B
Yr89H8Qwqf,48.09,49.35,B
Yr89H8Qwqf,51.25,52.03,A
Yr89H8Qwqf,54.81,56.42,B
Yr89H8Qwqf,58.48,58.67,B
Yr89H8Qwqf,65.33,67.53,B
Yr89H8Qwqf,70.75,82.44,B
Yr89H8Qwqf,81.54,86.33,C
Yr89H8Qwqf,84.49,90.65,B
Yr89H8Qwqf,86.4,88.33,D
Yr89H8Qwqf,95.99,96.19,D
Yr89H8Qwqf,97.49,98.7,B
Yr89H8Qwqf,106.43,112.62,B
Yr89H8Qwqf,117.71,118.08,B
Yr89H8Qwqf,118.82,119.12,D
Yr89H8Qwqf,123.19,134.33,B
Yr89H8Qwqf,134.51,135.61,D
Yr89H8Qwqf,136.18,166.58,B
Yr89H8Qwqf,168.28,173.99,B
Yr89H8Qwqf,180.64,183.46,B
Yr89H8Qwqf,184.58,214.95,B
Yr89H8Qwqf,187.33,187.62,D
Yr89H8Qwqf,208.38,208.6,D
Yr89H8Qwqf,208.47,208.83,C
Yr89H8Qwqf,216.29,218.15,D
Yr89H8Qwqf,217.94,223.84,C
Yr89H8Qwqf,222.78,223.09,D
Yr89H8Qwqf,224.68,225.41,D
Yr89H8Qwqf,226.8,227.53,B
Yr89H8Qwqf,228.27,237.5,C
Yr89H8Qwqf,233.12,233.76,B
Yr89H8Qwqf,237.87,238.35,B
Yr89H8Qwqf,238.98,246.37,C
Yr89H8Qwqf,243.11,243.49,D
Yr89H8Qwqf,245.68,249.89,D
Yr89H8Qwqf,248.4,250.7,C
Yr89H8Qwqf,250.75,262.96,D
Yr89H8Qwqf,251.98,252.26,C
Yr89H8Qwqf,255.64,257.66,C
Yr89H8Qwqf,259.72,260.41,C
Yr89H8Qwqf,261.74,267.47,C
Yr89H8Qwqf,266.22,269.24,D
Yr89H8Qwqf,272.49,292.14,B
Yr89H8Qwqf,282.52,283.12,A
Yr89H8Qwqf,293.68,300.83,B
Yr89H8Qwqf,299.92,310.88,A
Yr89H8Qwqf,304.83,305.3,B
Yr89H8Qwqf,310.0,320.53,B
Yr89H8Qwqf,311.46,312.49,C
Yr89H8Qwqf,312.15,312.37,A
Yr89H8Qwqf,321.94,322.31,B
Yr89H8Qwqf,326.5,326.64,B
Yr89H8Qwqf,328.18,328.22,B
Yr89H8Qwqf,332.69,336.31,B
Yr89H8Qwqf,336.67,337.49,A
Yr89H8Qwqf,338.36,342.26,B
Yr89H8Qwqf,344.32,344.47,D
Yr89H8Qwqf,344.5,346.83,B
Yr89H8Qwqf,350.5,350.91,B
Yr89H8Qwqf,354.23,355.7,B
Yr89H8Qwqf,358.62,369.93,C
Yr89H8Qwqf,370.47,375.99,A
Yr89H8Qwqf,372.14,372.78,C
Yr89H8Qwqf,377.25,383.26,A
Yr89H8Qwqf,381.88,382.5,C
Yr89H8Qwqf,384.85,388.21,A
Yr89H8Qwqf,389.73,394.13,A
Yr89H8Qwqf,392.61,393.07,C
Yr89H8Qwqf,395.39,401.0,C
Yr89H8Qwqf,395.51,395.6,A
Yr89H8Qwqf,402.11,405.47,C
Yr89H8Qwqf,407.11,407.34,B
Yr89H8Qwqf,407.13,414.34,C
Yr89H8Qwqf,415.22,420.09,B
Yr89H8Qwqf,420.68,423.83,C
Yr89H8Qwqf,422.85,424.68,B
Yr89H8Qwqf,424.09,430.92,A
Yr89H8Qwqf,425.88,426.41,C
Yr89H8Qwqf,427.62,428.12,B
Yr89H8Qwqf,429.98,436.86,C
Yr89H8Qwqf,438.49,439.1,A
Yr89H8Qwqf,439.1,439.34,C
Yr89H8Qwqf,444.04,453.77,A
Yr89H8Qwqf,453.46,453.91,C
Yr89H8Qwqf,455.33,456.48,A
Yr89H8Qwqf,456.06,460.51,C
Yr89H8Qwqf,459.27,459.61,D
Yr89H8Qwqf,461.0,466.68,A
Yr89H8Qwqf,464.65,464.93,B
Yr89H8Qwqf,465.57,466.02,C
Yr89H8Qwqf,467.56,474.16,B
Yr89H8Qwqf,467.61,469.64,C
Yr89H8Qwqf,468.16,469.05,A
Yr89H8Qwqf,474.89,475.65,A
Yr89H8Qwqf,475.07,478.86,D
Yr89H8Qwqf,476.85,477.72,B
Yr89H8Qwqf,476.86,477.3,A
Yr89H8Qwqf,478.84,487.57,A
Yr89H8Qwqf,481.57,481.87,B
Yr89H8Qwqf,486.1,488.28,B
Yr89H8Qwqf,489.93,490.78,B
Yr89H8Qwqf,492.45,496.61,A
Yr89H8Qwqf,494.4,494.96,C
Yr89H8Qwqf,494.92,495.22,D
Yr89H8Qwqf,495.23,496.23,B
Yr89H8Qwqf,496.32,497.41,D
Yr89H8Qwqf,498.63,499.17,B
Yr89H8Qwqf,498.65,501.13,D
Yr89H8Qwqf,501.11,503.53,B
Yr89H8Qwqf,505.39,509.6,B
Yr89H8Qwqf,514.08,516.57,B
Yr89H8Qwqf,519.78,520.42,C
Yr89H8Qwqf,520.48,521.98,A
Yr89H8Qwqf,521.42,524.88,B
Yr89H8Qwqf,537.31,537.91,B
Yr89H8Qwqf,540.55,540.99,B
Yr89H8Qwqf,541.47,554.25,A
Yr89H8Qwqf,544.15,545.29,B
Yr89H8Qwqf,556.32,564.5,A
Yr89H8Qwqf,566.0,568.43,D
Yr89H8Qwqf,569.68,573.57,B
Yr89H8Qwqf,573.54,575.15,A
Yr89H8Qwqf,573.62,575.83,D
Yr89H8Qwqf,578.13,581.77,B
Yr89H8Qwqf,583.36,596.81,A
Yr89H8Qwqf,588.97,589.9,D
Yr89H8Qwqf,595.32,598.51,B
Yr89H8Qwqf,599.65,600.08,A
Yr89H8Qwqf,601.49,604.74,A
Yr89H8Qwqf,605.21,610.22,B
Yr89H8Qwqf,609.0,613.02,D
Yr89H8Qwqf,612.21,616.06,A
Yr89H8Qwqf,615.39,617.72,B
Yr89H8Qwqf,619.07,624.57,B
Yr89H8Qwqf,624.23,631.45,A
Yr89H8Qwqf,632.47,636.52,A
Yr89H8Qwqf,635.01,640.53,B
Yr89H8Qwqf,638.49,638.75,A
Yr89H8Qwqf,641.33,653.92,A
Yr89H8Qwqf,655.44,656.08,A
Yr89H8Qwqf,658.67,661.52,B
Yr89H8Qwqf,663.3,666.42,B
Yr89H8Qwqf,667.56,670.82,B
Yr89H8Qwqf,668.17,669.1,A
Yr89H8Qwqf,671.49,671.82,A
Yr89H8Qwqf,673.17,678.63,B
Yr89H8Qwqf,677.81,679.13,A
Yr89H8Qwqf,680.63,687.81,C
Yr89H8Qwqf,690.16,693.3,C
Yr89H8Qwqf,694.49,697.58,B
Yr89H8Qwqf,701.14,702.68,B
Yr89H8Qwqf,711.47,716.56,B
Yr89H8Qwqf,728.25,730.39,B
Yr89H8Qwqf,730.39,737.95,A
Yr89H8Qwqf,739.49,745.45,A
Yr89H8Qwqf,746.55,747.06,A
Yr89H8Qwqf,748.52,755.94,B
Yr89H8Qwqf,758.86,762.63,B
Yr89H8Qwqf,763.62,764.78,D
Yr89H8Qwqf,768.42,772.88,B
Yr89H8Qwqf,774.96,782.9,B
Yr89H8Qwqf,783.53,783.86,A
Yr89H8Qwqf,784.28,787.21,B
Yr89H8Qwqf,790.2,798.21,B
Yr89H8Qwqf,792.08,792.79,A
Yr89H8Qwqf,798.96,803.66,A
Yr89H8Qwqf,805.38,809.65,A
Yr89H8Qwqf,805.72,807.72,C
Yr89H8Qwqf,809.27,809.54,C
Yr89H8Qwqf,812.15,816.1,B
Yr89H8Qwqf,817.17,822.15,B
Yr89H8Qwqf,817.47,817.82,C
Yr89H8Qwqf,822.92,824.53,A
Yr89H8Qwqf,826.15,827.36,A
Yr89H8Qwqf,826.51,841.18,B
Yr89H8Qwqf,842.19,858.87,A
Yr89H8Qwqf,842.64,843.12,B
Yr89H8Qwqf,855.85,857.74,B
Yr89H8Qwqf,858.91,871.63,B
Yr89H8Qwqf,872.82,875.64,B
Yr89H8Qwqf,876.61,879.15,A
Yr89H8Qwqf,880.36,880.7,B
Yr89H8Qwqf,881.12,892.96,A
Yr89H8Qwqf,890.65,897.24,B
Yr89H8Qwqf,897.45,903.54,A
Yr89H8Qwqf,904.6,909.02,B
Yr89H8Qwqf,907.4,910.7,A
Yr89H8Qwqf,911.05,913.92,B
Yr89H8Qwqf,913.43,915.99,A
Yr89H8Qwqf,917.31,919.11,A
Yr89H8Qwqf,921.41,924.08,B
Yr89H8Qwqf,925.49,937.04,B
Yr89H8Qwqf,938.2,945.24,B
Yr89H8Qwqf,944.71,947.8,A
Yr89H8Qwqf,949.03,960.99,B
Yr89H8Qwqf,962.21,973.46,B
Yr89H8Qwqf,975.64,978.56,C
Yr89H8Qwqf,977.75,978.5,B
Yr89H8Qwqf,978.79,981.65,A
Yr89H8Qwqf,980.82,983.39,B
Yr89H8Qwqf,985.52,1006.83,B
Yr89H8Qwqf,1007.16,1007.38,A
Yr89H8Qwqf,1008.74,1024.3,B
Yr89H8Qwqf,1026.54,1026.72,D
Yr89H8Qwqf,1026.9,1041.22,B
Yr89H8Qwqf,1042.62,1043.04,A
Yr89H8Qwqf,1043.08,1048.6,C
Yr89H8Qwqf,1049.0,1050.32,B
Yr89H8Qwqf,1049.93,1055.69,C
Yr89H8Qwqf,1056.45,1058.45,B
Yr89H8Qwqf,1058.74,1079.07,A
Yr89H8Qwqf,1058.82,1059.15,C
Yr89H8Qwqf,1080.13,1086.04,A
Yr89H8Qwqf,1086.7,1092.68,B
Yr89H8Qwqf,1092.18,1106.16,A
Yr89H8Qwqf,1108.17,1111.54,B
Yr89H8Qwqf,1108.3,1109.3,A
Yr89H8Qwqf,1112.42,1112.91,A
Yr89H8Qwqf,1114.41,1115.41,A
Yr89H8Qwqf,1114.44,1114.62,B
Yr89H8Qwqf,1116.35,1118.0,B
Yr89H8Qwqf,1117.76,1125.2,A
Yr89H8Qwqf,1126.45,1132.78,A
Yr89H8Qwqf,1133.72,1134.09,B
Yr89H8Qwqf,1134.55,1141.03,C
Yr89H8Qwqf,1142.18,1145.76,C
Yr89H8Qwqf,1147.59,1160.99,C
Yr89H8Qwqf,1161.54,1185.27,B
Yr89H8Qwqf,1187.52,1196.45,A
Yr89H8Qwqf,1196.21,1209.86,B
Yr89H8Qwqf,1210.83,1212.17,B
Yr89H8Qwqf,1211.14,1233.28,A
Yr89H8Qwqf,1220.94,1221.39,B
Yr89H8Qwqf,1231.0,1238.48,B
Yr89H8Qwqf,1237.93,1238.65,A
Yr89H8Qwqf,1240.76,1248.67,B
Yr89H8Qwqf,1251.04,1254.94,B
Yr89H8Qwqf,1257.68,1268.95,A
Yr89H8Qwqf,1267.83,1268.22,B
Yr89H8Qwqf,1268.56,1270.31,D
Yr89H8Qwqf,1271.3,1277.7,A
Yr89H8Qwqf,1276.92,1278.39,D
Yr89H8Qwqf,1281.27,1295.44,B
Yr89H8Qwqf,1296.57,1298.18,B
Yr89H8Qwqf,1307.79,1310.33,B
Yr89H8Qwqf,1310.37,1325.19,C
Yr89H8Qwqf,1315.0,1315.35,B
Yr89H8Qwqf,1321.07,1321.45,B
Yr89H8Qwqf,1324.85,1331.23,B
Yr89H8Qwqf,1330.84,1333.76,C
Yr89H8Qwqf,1332.58,1334.43,B
Yr89H8Qwqf,1336.8,1337.72,B
Yr89H8Qwqf,1340.08,1343.93,B
Yr89H8Qwqf,1344.07,1348.41,C
Yr89H8Qwqf,1347.62,1362.55,B
Yr89H8Qwqf,1357.91,1358.47,C
Yr89H8Qwqf,1362.82,1363.19,D
Yr89H8Qwqf,1366.89,1371.07,B
Yr89H8Qwqf,1370.1,1395.82,A
Yr89H8Qwqf,1371.22,1371.58,C
Yr89H8Qwqf,1380.5,1381.93,B
Yr89H8Qwqf,1395.04,1400.99,D
Yr89H8Qwqf,1397.32,1398.99,A
Yr89H8Qwqf,1401.3,1401.71,A
Yr89H8Qwqf,1402.15,1402.48,D
Yr89H8Qwqf,1403.49,1422.91,C
Yr89H8Qwqf,1420.73,1436.08,B
Yr89H8Qwqf,1420.78,1421.1,D
Yr89H8Qwqf,1424.3,1425.2,C
Yr89H8Qwqf,1426.08,1426.29,A
Yr89H8Qwqf,1436.21,1457.33,C
Yr89H8Qwqf,1445.42,1445.81,B
Yr89H8Qwqf,1457.55,1462.78,A
Yr89H8Qwqf,1462.65,1469.55,C
Yr89H8Qwqf,1466.93,1469.27,B
Yr89H8Qwqf,1467.27,1471.15,A
Yr89H8Qwqf,1470.32,1485.18,B
Yr89H8Qwqf,1471.22,1471.45,D
Yr89H8Qwqf,1477.03,1477.28,C
Yr89H8Qwqf,1481.6,1481.92,A
Yr89H8Qwqf,1486.88,1489.9,A
Yr89H8Qwqf,1487.1,1490.41,B
Yr89H8Qwqf,1491.13,1505.98,C
Yr89H8Qwqf,1507.56,1508.46,C
Yr89H8Qwqf,1507.95,1510.08,B
Yr89H8Qwqf,1509.63,1523.67,C
Yr89H8Qwqf,1520.53,1520.81,D
Yr89H8Qwqf,1524.43,1527.29,B
Yr89H8Qwqf,1526.1,1530.11,C
Yr89H8Qwqf,1528.66,1529.27,B
Yr89H8Qwqf,1530.37,1533.16,A
Yr89H8Qwqf,1534.28,1535.42,C
Yr89H8Qwqf,1535.03,1548.59,B
Yr89H8Qwqf,1547.55,1556.66,C
Yr89H8Qwqf,1553.23,1553.64,B
Yr89H8Qwqf,1557.84,1587.1,C
Yr89H8Qwqf,1559.89,1560.15,B
Yr89H8Qwqf,1567.04,1567.43,B
Yr89H8Qwqf,1575.19,1575.55,B
Yr89H8Qwqf,1588.28,1590.93,B
Yr89H8Qwqf,1591.35,1611.35,C
Yr89H8Qwqf,1599.32,1599.64,B
Yr89H8Qwqf,1606.3,1606.62,B
Yr89H8Qwqf,1610.23,1613.14,B
Yr89H8Qwqf,1613.72,1617.22,A
Yr89H8Qwqf,1613.76,1616.16,C
Yr89H8Qwqf,1616.29,1623.38,B
Yr89H8Qwqf,1617.66,1617.97,C
Yr89H8Qwqf,1623.36,1632.67,C
Yr89H8Qwqf,1634.79,1647.73,C
Yr89H8Qwqf,1637.77,1638.2,B
Yr89H8Qwqf,1646.98,1670.37,B
Yr89H8Qwqf,1667.81,1681.7,C
Yr89H8Qwqf,1681.67,1734.94,B
Yr89H8Qwqf,1695.97,1696.3,C
Yr89H8Qwqf,1703.58,1704.04,C
Yr89H8Qwqf,1714.64,1715.15,C
Yr89H8Qwqf,1726.96,1727.23,A
Yr89H8Qwqf,1731.67,1731.85,A
Yr89H8Qwqf,1735.06,1736.72,C
Yr89H8Qwqf,1737.32,1742.06,B
Yr89H8Qwqf,1740.99,1741.42,C
Yr89H8Qwqf,1742.08,1748.97,A
Yr89H8Qwqf,1747.86,1771.29,B
Yr89H8Qwqf,1758.84,1759.04,A
